class	property	access
{LV.TabControl}	Allow Multiple Colors	read
{LV.TabControl}	Allow Multiple Rows	read
{LV.TabControl}	Auto-Update From Typedef	read
{LV.TabControl}	Bit Accurate Data Size	read
{LV.TabControl}	Blinking	read
{LV.TabControl}	Bounds	read
{LV.TabControl}	Bounds:Area Height	read
{LV.TabControl}	Bounds:Area Width	read
{LV.TabControl}	Caption	read
{LV.TabControl}	Class ID	read
{LV.TabControl}	Class Name	read
{LV.TabControl}	Colors	read
{LV.TabControl}	Colors:BG Color	read
{LV.TabControl}	Colors:FG Color	read
{LV.TabControl}	Control Reference Nodes[]	read
{LV.TabControl}	DataSocket:Enabled	read
{LV.TabControl}	DataSocket:LED Visible	read
{LV.TabControl}	DataSocket:Mode	read
{LV.TabControl}	DataSocket:Status	read
{LV.TabControl}	DataSocket:URL	read
{LV.TabControl}	Default Value	read
{LV.TabControl}	Description	read
{LV.TabControl}	Disabled	read
{LV.TabControl}	Fixed Tab Dimension	read
{LV.TabControl}	Fixed Tab Dimension:Height	read
{LV.TabControl}	Fixed Tab Dimension:Width	read
{LV.TabControl}	Focus Key Binding	read
{LV.TabControl}	Group Member Refs[]	read
{LV.TabControl}	Grouped	read
{LV.TabControl}	Has Caption	read
{LV.TabControl}	Indicator	read
{LV.TabControl}	Invoke Nodes[]	read
{LV.TabControl}	Is On Block Diagram?	read
{LV.TabControl}	Is On Connector Pane	read
{LV.TabControl}	Is Typedef?	read
{LV.TabControl}	Justify Tabs	read
{LV.TabControl}	Key Focus	read
{LV.TabControl}	Label	read
{LV.TabControl}	Latch Value	read
{LV.TabControl}	Local Variables[]	read
{LV.TabControl}	Locked	read
{LV.TabControl}	Master Bounds Rect	read
{LV.TabControl}	Modified	read
{LV.TabControl}	Owner (Deprecated)	read
{LV.TabControl}	Owning VI	read
{LV.TabControl}	Page Selector Visible	read
{LV.TabControl}	Pages	read
{LV.TabControl}	Position	read
{LV.TabControl}	Position:Left	read
{LV.TabControl}	Position:Top	read
{LV.TabControl}	Property Nodes[]	read
{LV.TabControl}	Selected	read
{LV.TabControl}	Skip When Tabbing	read
{LV.TabControl}	Synchronous Display	read
{LV.TabControl}	Tab Control Pane Dimension	read
{LV.TabControl}	Tab Control Pane Dimension:Height	read
{LV.TabControl}	Tab Control Pane Dimension:Width	read
{LV.TabControl}	Tab Size	read
{LV.TabControl}	Terminal	read
{LV.TabControl}	Tip Strip	read
{LV.TabControl}	Total Bounds Rect	read
{LV.TabControl}	Type Descriptor	read
{LV.TabControl}	Typedef:Path	read
{LV.TabControl}	Typedef:VI	read
{LV.TabControl}	Value	read
{LV.TabControl}	Value (Signaling)	write
{LV.TabControl}	Visible	read
{LV.TabControl}	Wizard Data	read
{LV.Table}	Active Cell:Active Cell	read
{LV.Table}	Active Cell:Cell Background Color	read
{LV.Table}	Active Cell:Cell FG Color	read
{LV.Table}	Active Cell:Cell Size	read
{LV.Table}	Auto-Update From Typedef	read
{LV.Table}	Autosizing Row Height	read
{LV.Table}	Bit Accurate Data Size	read
{LV.Table}	Blinking	read
{LV.Table}	Bounds	read
{LV.Table}	Bounds:Area Height	read
{LV.Table}	Bounds:Area Width	read
{LV.Table}	Caption	read
{LV.Table}	Class ID	read
{LV.Table}	Class Name	read
{LV.Table}	Column Header Strings[]	read
{LV.Table}	Control Reference Nodes[]	read
{LV.Table}	DataSocket:Enabled	read
{LV.Table}	DataSocket:LED Visible	read
{LV.Table}	DataSocket:Mode	read
{LV.Table}	DataSocket:Status	read
{LV.Table}	DataSocket:URL	read
{LV.Table}	Default Value	read
{LV.Table}	Description	read
{LV.Table}	Disabled	read
{LV.Table}	Focus Key Binding	read
{LV.Table}	Group Member Refs[]	read
{LV.Table}	Grouped	read
{LV.Table}	Has Caption	read
{LV.Table}	Index Values	read
{LV.Table}	Indicator	read
{LV.Table}	Invoke Nodes[]	read
{LV.Table}	Is On Block Diagram?	read
{LV.Table}	Is On Connector Pane	read
{LV.Table}	Is Typedef?	read
{LV.Table}	Key Focus	read
{LV.Table}	Label	read
{LV.Table}	Latch Value	read
{LV.Table}	Local Variables[]	read
{LV.Table}	Locked	read
{LV.Table}	Master Bounds Rect	read
{LV.Table}	Modified	read
{LV.Table}	Multiple Line Input	read
{LV.Table}	Number of Columns	read
{LV.Table}	Number of Rows	read
{LV.Table}	Old Edit Position	read
{LV.Table}	Owner (Deprecated)	read
{LV.Table}	Owning VI	read
{LV.Table}	Position	read
{LV.Table}	Position:Left	read
{LV.Table}	Position:Top	read
{LV.Table}	Property Nodes[]	read
{LV.Table}	Row Header Strings[]	read
{LV.Table}	Selected	read
{LV.Table}	Selection Color	read
{LV.Table}	Selection Size	read
{LV.Table}	Selection Start	read
{LV.Table}	Skip When Tabbing	read
{LV.Table}	Smooth Horizontal Scrolling	read
{LV.Table}	Synchronous Display	read
{LV.Table}	Terminal	read
{LV.Table}	Tip Strip	read
{LV.Table}	Total Bounds Rect	read
{LV.Table}	Type Descriptor	read
{LV.Table}	Typedef:Path	read
{LV.Table}	Typedef:VI	read
{LV.Table}	Value	read
{LV.Table}	Value (Signaling)	write
{LV.Table}	Visible	read
{LV.Table}	Visible Items:Column Headers Visible	read
{LV.Table}	Visible Items:Horizontal Scrollbar Visible	read
{LV.Table}	Visible Items:Index Visible	read
{LV.Table}	Visible Items:Row Headers Visible	read
{LV.Table}	Visible Items:Vertical Scrollbar Visible	read
{LV.Table}	Wizard Data	read
{LV.Terminal}	Bounds	read
{LV.Terminal}	Bounds:Area Height	read
{LV.Terminal}	Bounds:Area Width	read
{LV.Terminal}	Caption	read
{LV.Terminal}	Class ID	read
{LV.Terminal}	Class Name	read
{LV.Terminal}	Coercion Dot?	read
{LV.Terminal}	Connected Wire	read
{LV.Terminal}	Diagram	read
{LV.Terminal}	Group Member Refs[]	read
{LV.Terminal}	Grouped	read
{LV.Terminal}	Is On Block Diagram?	read
{LV.Terminal}	Is Source?	read
{LV.Terminal}	Locked	read
{LV.Terminal}	Master Bounds Rect	read
{LV.Terminal}	Modified	read
{LV.Terminal}	Name	read
{LV.Terminal}	Owner (Deprecated)	read
{LV.Terminal}	Owning VI	read
{LV.Terminal}	Position	read
{LV.Terminal}	Position:Left	read
{LV.Terminal}	Position:Top	read
{LV.Terminal}	Selected	read
{LV.Terminal}	Total Bounds Rect	read
{LV.Terminal}	Type Descriptor	read
{LV.Text}	Bounds	read
{LV.Text}	Bounds:Area Height	read
{LV.Text}	Bounds:Area Width	read
{LV.Text}	Class ID	read
{LV.Text}	Class Name	read
{LV.Text}	Colors	read
{LV.Text}	Colors:BG Color	read
{LV.Text}	Colors:FG Color	read
{LV.Text}	Document Bounds	read
{LV.Text}	Document Bounds:Height	read
{LV.Text}	Document Bounds:Width	read
{LV.Text}	Font	read
{LV.Text}	Font:Bold	read
{LV.Text}	Font:Color	read
{LV.Text}	Font:Italic	read
{LV.Text}	Font:Name	read
{LV.Text}	Font:Size	read
{LV.Text}	Font:Strikeout	read
{LV.Text}	Font:Underline	read
{LV.Text}	Group Member Refs[]	read
{LV.Text}	Grouped	read
{LV.Text}	Interpret As Unicode	read
{LV.Text}	Is On Block Diagram?	read
{LV.Text}	Justification	read
{LV.Text}	Locked	read
{LV.Text}	Master Bounds Rect	read
{LV.Text}	Modified	read
{LV.Text}	Owner (Deprecated)	read
{LV.Text}	Owning VI	read
{LV.Text}	Position	read
{LV.Text}	Position:Left	read
{LV.Text}	Position:Top	read
{LV.Text}	Scroll Position	read
{LV.Text}	Selected	read
{LV.Text}	Selection	read
{LV.Text}	Selection:End	read
{LV.Text}	Selection:Start	read
{LV.Text}	Size	read
{LV.Text}	Size to Text?	read
{LV.Text}	Text	read
{LV.Text}	Text Colors	read
{LV.Text}	Text Colors:Text Color	read
{LV.Text}	Total Bounds Rect	read
{LV.Text}	Visible	read
{LV.TimedLoop}	AutoSize To Fit Contents?	read
{LV.TimedLoop}	Bounds	read
{LV.TimedLoop}	Bounds:Area Height	read
{LV.TimedLoop}	Bounds:Area Width	read
{LV.TimedLoop}	Class ID	read
{LV.TimedLoop}	Class Name	read
{LV.TimedLoop}	Clump Num	read
{LV.TimedLoop}	ConfigurationNode	read
{LV.TimedLoop}	Description	read
{LV.TimedLoop}	Diagram	read
{LV.TimedLoop}	Diagrams[]	read
{LV.TimedLoop}	Fire Count	read
{LV.TimedLoop}	Frame Size	read
{LV.TimedLoop}	Group Member Refs[]	read
{LV.TimedLoop}	Grouped	read
{LV.TimedLoop}	Icon	read
{LV.TimedLoop}	Is Asynchronous	read
{LV.TimedLoop}	Is Break Point Set	read
{LV.TimedLoop}	Is On Block Diagram?	read
{LV.TimedLoop}	Label	read
{LV.TimedLoop}	Locked	read
{LV.TimedLoop}	Loop Counter	read
{LV.TimedLoop}	Loop End Ref	read
{LV.TimedLoop}	Master Bounds Rect	read
{LV.TimedLoop}	Modified	read
{LV.TimedLoop}	OutputNode	read
{LV.TimedLoop}	Owner (Deprecated)	read
{LV.TimedLoop}	Owning VI	read
{LV.TimedLoop}	Position	read
{LV.TimedLoop}	Position:Left	read
{LV.TimedLoop}	Position:Top	read
{LV.TimedLoop}	Selected	read
{LV.TimedLoop}	Shift Registers[]	read
{LV.TimedLoop}	Short Count	read
{LV.TimedLoop}	Stop If True?	read
{LV.TimedLoop}	Style	read
{LV.TimedLoop}	Terminals[]	read
{LV.TimedLoop}	Total Bounds Rect	read
{LV.TimedLoop}	Tunnels[]	read
{LV.TopLevelDiagram}	All Objects[]	read
{LV.TopLevelDiagram}	Bounds	read
{LV.TopLevelDiagram}	Bounds:Area Height	read
{LV.TopLevelDiagram}	Bounds:Area Width	read
{LV.TopLevelDiagram}	Button Bar Visible	read
{LV.TopLevelDiagram}	Class ID	read
{LV.TopLevelDiagram}	Class Name	read
{LV.TopLevelDiagram}	Color	read
{LV.TopLevelDiagram}	Decorations[]	read
{LV.TopLevelDiagram}	Firing Order	read
{LV.TopLevelDiagram}	Functions[]	read
{LV.TopLevelDiagram}	Group Member Refs[]	read
{LV.TopLevelDiagram}	Grouped	read
{LV.TopLevelDiagram}	Is Break Point Set	read
{LV.TopLevelDiagram}	Is On Block Diagram?	read
{LV.TopLevelDiagram}	Locked	read
{LV.TopLevelDiagram}	Master Bounds Rect	read
{LV.TopLevelDiagram}	Menubar Visible	read
{LV.TopLevelDiagram}	Modified	read
{LV.TopLevelDiagram}	Owner (Deprecated)	read
{LV.TopLevelDiagram}	Owning VI	read
{LV.TopLevelDiagram}	Position	read
{LV.TopLevelDiagram}	Position:Left	read
{LV.TopLevelDiagram}	Position:Top	read
{LV.TopLevelDiagram}	Selected	read
{LV.TopLevelDiagram}	Selection List[]	read
{LV.TopLevelDiagram}	SubVIs[]	read
{LV.TopLevelDiagram}	Total Bounds Rect	read
{LV.TopLevelDiagram}	Visible Bounds	read
{LV.TopLevelDiagram}	Wires[]	read
{LV.TreeControl}	Active Cell:Active Column Number	read
{LV.TreeControl}	Active Cell:Background Color	read
{LV.TreeControl}	Active Cell:Foreground Color	read
{LV.TreeControl}	Active Cell:Old Cell Size	read
{LV.TreeControl}	Active Cell:String	read
{LV.TreeControl}	Active Item:Child-Only?	read
{LV.TreeControl}	Active Item:Disabled?	read
{LV.TreeControl}	Active Item:Indent Level	read
{LV.TreeControl}	Active Item:Open?	read
{LV.TreeControl}	Active Item:Symbol Index	read
{LV.TreeControl}	Active Item:Tag	read
{LV.TreeControl}	Allow Selection of Parent Items	read
{LV.TreeControl}	Auto-Update From Typedef	read
{LV.TreeControl}	Autosizing Row Height	read
{LV.TreeControl}	Bit Accurate Data Size	read
{LV.TreeControl}	Blinking	read
{LV.TreeControl}	Bounds	read
{LV.TreeControl}	Bounds:Area Height	read
{LV.TreeControl}	Bounds:Area Width	read
{LV.TreeControl}	Caption	read
{LV.TreeControl}	Class ID	read
{LV.TreeControl}	Class Name	read
{LV.TreeControl}	Column Header Strings[]	read
{LV.TreeControl}	Control Reference Nodes[]	read
{LV.TreeControl}	DataSocket:Enabled	read
{LV.TreeControl}	DataSocket:LED Visible	read
{LV.TreeControl}	DataSocket:Mode	read
{LV.TreeControl}	DataSocket:Status	read
{LV.TreeControl}	DataSocket:URL	read
{LV.TreeControl}	Default Value	read
{LV.TreeControl}	Description	read
{LV.TreeControl}	Disabled	read
{LV.TreeControl}	Displayed Items	read
{LV.TreeControl}	Drag/Drop:Allow Dragging (Deprecated)	read
{LV.TreeControl}	Drag/Drop:Allow Dragging of Parent Items	read
{LV.TreeControl}	Drag/Drop:Allow Dropping Between Items	read
{LV.TreeControl}	Expand/Contract Symbol:Symbol Type	read
{LV.TreeControl}	Focus Key Binding	read
{LV.TreeControl}	Group Member Refs[]	read
{LV.TreeControl}	Grouped	read
{LV.TreeControl}	Has Caption	read
{LV.TreeControl}	Indicator	read
{LV.TreeControl}	Invoke Nodes[]	read
{LV.TreeControl}	Is On Block Diagram?	read
{LV.TreeControl}	Is On Connector Pane	read
{LV.TreeControl}	Is Typedef?	read
{LV.TreeControl}	Key Focus	read
{LV.TreeControl}	Keyboard Mode	read
{LV.TreeControl}	Label	read
{LV.TreeControl}	Latch Value	read
{LV.TreeControl}	Local Variables[]	read
{LV.TreeControl}	Locked	read
{LV.TreeControl}	Master Bounds Rect	read
{LV.TreeControl}	Modified	read
{LV.TreeControl}	Multiple Line Input	read
{LV.TreeControl}	Number of Columns	read
{LV.TreeControl}	Number of Rows	read
{LV.TreeControl}	Owner (Deprecated)	read
{LV.TreeControl}	Owning VI	read
{LV.TreeControl}	Position	read
{LV.TreeControl}	Position:Left	read
{LV.TreeControl}	Position:Top	read
{LV.TreeControl}	Property Nodes[]	read
{LV.TreeControl}	Selected	read
{LV.TreeControl}	Selection Color	read
{LV.TreeControl}	Selection Mode	read
{LV.TreeControl}	Skip When Tabbing	read
{LV.TreeControl}	Synchronous Display	read
{LV.TreeControl}	Terminal	read
{LV.TreeControl}	Tip Strip	read
{LV.TreeControl}	Top Left Visible Cell	read
{LV.TreeControl}	Total Bounds Rect	read
{LV.TreeControl}	Twisty Type	read
{LV.TreeControl}	Type Descriptor	read
{LV.TreeControl}	Typedef:Path	read
{LV.TreeControl}	Typedef:VI	read
{LV.TreeControl}	Value	read
{LV.TreeControl}	Value (Signaling)	write
{LV.TreeControl}	Visible	read
{LV.TreeControl}	Visible Items:Column Headers Visible	read
{LV.TreeControl}	Visible Items:Hierarchy Lines Visible Old	read
{LV.TreeControl}	Visible Items:Horizontal Lines Visible	read
{LV.TreeControl}	Visible Items:Horizontal Scrollbar Visible	read
{LV.TreeControl}	Visible Items:Symbols Visible	read
{LV.TreeControl}	Visible Items:Vertical Lines Visible	read
{LV.TreeControl}	Visible Items:Vertical Scrollbar Visible	read
{LV.TreeControl}	Wizard Data	read
{LV.Tunnel}	Bounds	read
{LV.Tunnel}	Bounds:Area Height	read
{LV.Tunnel}	Bounds:Area Width	read
{LV.Tunnel}	Class ID	read
{LV.Tunnel}	Class Name	read
{LV.Tunnel}	Group Member Refs[]	read
{LV.Tunnel}	Grouped	read
{LV.Tunnel}	Inside Terminals[]	read
{LV.Tunnel}	Is On Block Diagram?	read
{LV.Tunnel}	Locked	read
{LV.Tunnel}	Master Bounds Rect	read
{LV.Tunnel}	Modified	read
{LV.Tunnel}	Outside Terminal	read
{LV.Tunnel}	Owner (Deprecated)	read
{LV.Tunnel}	Owning VI	read
{LV.Tunnel}	Position	read
{LV.Tunnel}	Position:Left	read
{LV.Tunnel}	Position:Top	read
{LV.Tunnel}	Selected	read
{LV.Tunnel}	Total Bounds Rect	read
{LV.TypeCast}	Bounds	read
{LV.TypeCast}	Bounds:Area Height	read
{LV.TypeCast}	Bounds:Area Width	read
{LV.TypeCast}	Class ID	read
{LV.TypeCast}	Class Name	read
{LV.TypeCast}	Clump Num	read
{LV.TypeCast}	Convert 4.x data?	read
{LV.TypeCast}	Description	read
{LV.TypeCast}	Fire Count	read
{LV.TypeCast}	Group Member Refs[]	read
{LV.TypeCast}	Grouped	read
{LV.TypeCast}	Has Side Effects?	read
{LV.TypeCast}	Icon	read
{LV.TypeCast}	Is Asynchronous	read
{LV.TypeCast}	Is Break Point Set	read
{LV.TypeCast}	Is On Block Diagram?	read
{LV.TypeCast}	Label	read
{LV.TypeCast}	Locked	read
{LV.TypeCast}	Master Bounds Rect	read
{LV.TypeCast}	Modified	read
{LV.TypeCast}	Owner (Deprecated)	read
{LV.TypeCast}	Owning VI	read
{LV.TypeCast}	Position	read
{LV.TypeCast}	Position:Left	read
{LV.TypeCast}	Position:Top	read
{LV.TypeCast}	Selected	read
{LV.TypeCast}	Short Count	read
{LV.TypeCast}	Style	read
{LV.TypeCast}	Terminals Visible?	read
{LV.TypeCast}	Terminals[]	read
{LV.TypeCast}	Total Bounds Rect	read
{LV.TypedRefNum}	Auto-Update From Typedef	read
{LV.TypedRefNum}	Bit Accurate Data Size	read
{LV.TypedRefNum}	Blinking	read
{LV.TypedRefNum}	Bounds	read
{LV.TypedRefNum}	Bounds:Area Height	read
{LV.TypedRefNum}	Bounds:Area Width	read
{LV.TypedRefNum}	Caption	read
{LV.TypedRefNum}	Class ID	read
{LV.TypedRefNum}	Class Name	read
{LV.TypedRefNum}	Control Reference Nodes[]	read
{LV.TypedRefNum}	DataSocket:Enabled	read
{LV.TypedRefNum}	DataSocket:LED Visible	read
{LV.TypedRefNum}	DataSocket:Mode	read
{LV.TypedRefNum}	DataSocket:Status	read
{LV.TypedRefNum}	DataSocket:URL	read
{LV.TypedRefNum}	Default Value	read
{LV.TypedRefNum}	Description	read
{LV.TypedRefNum}	Disabled	read
{LV.TypedRefNum}	Element	read
{LV.TypedRefNum}	Focus Key Binding	read
{LV.TypedRefNum}	Group Member Refs[]	read
{LV.TypedRefNum}	Grouped	read
{LV.TypedRefNum}	Has Caption	read
{LV.TypedRefNum}	Indicator	read
{LV.TypedRefNum}	Invoke Nodes[]	read
{LV.TypedRefNum}	Is On Block Diagram?	read
{LV.TypedRefNum}	Is On Connector Pane	read
{LV.TypedRefNum}	Is Typedef?	read
{LV.TypedRefNum}	Key Focus	read
{LV.TypedRefNum}	Label	read
{LV.TypedRefNum}	Latch Value	read
{LV.TypedRefNum}	Local Variables[]	read
{LV.TypedRefNum}	Locked	read
{LV.TypedRefNum}	Master Bounds Rect	read
{LV.TypedRefNum}	Modified	read
{LV.TypedRefNum}	Owner (Deprecated)	read
{LV.TypedRefNum}	Owning VI	read
{LV.TypedRefNum}	Position	read
{LV.TypedRefNum}	Position:Left	read
{LV.TypedRefNum}	Position:Top	read
{LV.TypedRefNum}	Property Nodes[]	read
{LV.TypedRefNum}	Selected	read
{LV.TypedRefNum}	Skip When Tabbing	read
{LV.TypedRefNum}	Synchronous Display	read
{LV.TypedRefNum}	Terminal	read
{LV.TypedRefNum}	Tip Strip	read
{LV.TypedRefNum}	Total Bounds Rect	read
{LV.TypedRefNum}	Type Descriptor	read
{LV.TypedRefNum}	Typedef:Path	read
{LV.TypedRefNum}	Typedef:VI	read
{LV.TypedRefNum}	Value	read
{LV.TypedRefNum}	Value (Signaling)	write
{LV.TypedRefNum}	Visible	read
{LV.TypedRefNum}	Wizard Data	read
{LV.Unbundler}	Bounds	read
{LV.Unbundler}	Bounds:Area Height	read
{LV.Unbundler}	Bounds:Area Width	read
{LV.Unbundler}	Class ID	read
{LV.Unbundler}	Class Name	read
{LV.Unbundler}	Clump Num	read
{LV.Unbundler}	Description	read
{LV.Unbundler}	Fire Count	read
{LV.Unbundler}	Group Member Refs[]	read
{LV.Unbundler}	Grouped	read
{LV.Unbundler}	Icon	read
{LV.Unbundler}	Is Asynchronous	read
{LV.Unbundler}	Is Break Point Set	read
{LV.Unbundler}	Is On Block Diagram?	read
{LV.Unbundler}	Label	read
{LV.Unbundler}	Locked	read
{LV.Unbundler}	Master Bounds Rect	read
{LV.Unbundler}	Modified	read
{LV.Unbundler}	Output Count	read
{LV.Unbundler}	Output Terminals[]	read
{LV.Unbundler}	Owner (Deprecated)	read
{LV.Unbundler}	Owning VI	read
{LV.Unbundler}	Position	read
{LV.Unbundler}	Position:Left	read
{LV.Unbundler}	Position:Top	read
{LV.Unbundler}	Selected	read
{LV.Unbundler}	Short Count	read
{LV.Unbundler}	Style	read
{LV.Unbundler}	Terminal Height	read
{LV.Unbundler}	Terminals[]	read
{LV.Unbundler}	Total Bounds Rect	read
{LV.UnitCast}	Bounds	read
{LV.UnitCast}	Bounds:Area Height	read
{LV.UnitCast}	Bounds:Area Width	read
{LV.UnitCast}	Class ID	read
{LV.UnitCast}	Class Name	read
{LV.UnitCast}	Clump Num	read
{LV.UnitCast}	Description	read
{LV.UnitCast}	Fire Count	read
{LV.UnitCast}	Group Member Refs[]	read
{LV.UnitCast}	Grouped	read
{LV.UnitCast}	Icon	read
{LV.UnitCast}	Is Asynchronous	read
{LV.UnitCast}	Is Break Point Set	read
{LV.UnitCast}	Is On Block Diagram?	read
{LV.UnitCast}	Label	read
{LV.UnitCast}	Locked	read
{LV.UnitCast}	Master Bounds Rect	read
{LV.UnitCast}	Modified	read
{LV.UnitCast}	Owner (Deprecated)	read
{LV.UnitCast}	Owning VI	read
{LV.UnitCast}	Position	read
{LV.UnitCast}	Position:Left	read
{LV.UnitCast}	Position:Top	read
{LV.UnitCast}	Selected	read
{LV.UnitCast}	Short Count	read
{LV.UnitCast}	Style	read
{LV.UnitCast}	Terminals[]	read
{LV.UnitCast}	Total Bounds Rect	read
{LV.UnitCast}	Unit	read
{LV.VISAResourceNameConstant}	AllowCreateNew	read
{LV.VISAResourceNameConstant}	AllowMultiple	read
{LV.VISAResourceNameConstant}	AllowUndefined	read
{LV.VISAResourceNameConstant}	Auto-Update From Typedef	read
{LV.VISAResourceNameConstant}	Bounds	read
{LV.VISAResourceNameConstant}	Bounds:Area Height	read
{LV.VISAResourceNameConstant}	Bounds:Area Width	read
{LV.VISAResourceNameConstant}	Class ID	read
{LV.VISAResourceNameConstant}	Class Name	read
{LV.VISAResourceNameConstant}	Description	read
{LV.VISAResourceNameConstant}	Device String	read
{LV.VISAResourceNameConstant}	DisplayFilter	read
{LV.VISAResourceNameConstant}	DropDownList[]	read
{LV.VISAResourceNameConstant}	FilterOnDevice	read
{LV.VISAResourceNameConstant}	FilterOnSubTypeClass	read
{LV.VISAResourceNameConstant}	FilterOnTypeClass	read
{LV.VISAResourceNameConstant}	Group Member Refs[]	read
{LV.VISAResourceNameConstant}	Grouped	read
{LV.VISAResourceNameConstant}	IncludeInvalid	read
{LV.VISAResourceNameConstant}	Is On Block Diagram?	read
{LV.VISAResourceNameConstant}	Is Typedef?	read
{LV.VISAResourceNameConstant}	Label	read
{LV.VISAResourceNameConstant}	Locked	read
{LV.VISAResourceNameConstant}	Master Bounds Rect	read
{LV.VISAResourceNameConstant}	Modified	read
{LV.VISAResourceNameConstant}	Owner (Deprecated)	read
{LV.VISAResourceNameConstant}	Owning VI	read
{LV.VISAResourceNameConstant}	Position	read
{LV.VISAResourceNameConstant}	Position:Left	read
{LV.VISAResourceNameConstant}	Position:Top	read
{LV.VISAResourceNameConstant}	Selected	read
{LV.VISAResourceNameConstant}	SubTypeClass	read
{LV.VISAResourceNameConstant}	TagList[]	read
{LV.VISAResourceNameConstant}	TagType	read
{LV.VISAResourceNameConstant}	Terminal	read
{LV.VISAResourceNameConstant}	Tip Strip	read
{LV.VISAResourceNameConstant}	Total Bounds Rect	read
{LV.VISAResourceNameConstant}	TypeClass	read
{LV.VISAResourceNameConstant}	Typedef:Path	read
{LV.VISAResourceNameConstant}	Typedef:VI	read
{LV.VISAResourceNameConstant}	UpdatedTagList[]	read
{LV.VISAResourceNameConstant}	Value	read
{LV.VISAResourceName}	Allow Undefined Names	read
{LV.VISAResourceName}	AllowCreateNew	read
{LV.VISAResourceName}	AllowMultiple	read
{LV.VISAResourceName}	AllowUndefined	read
{LV.VISAResourceName}	Auto-Update From Typedef	read
